ts,action,side,requested_position_ratio,filled_position_ratio,price,fee,slippage,notional,margin_required,realized_pnl,reason_code
2025-06-30 14:00:00+00:00,HOLD,FLAT,0.0,0.0,107481.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 15:00:00+00:00,HOLD,FLAT,0.0,0.0,106764.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 16:00:00+00:00,HOLD,FLAT,0.0,0.0,107525.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 17:00:00+00:00,HOLD,FLAT,0.0,0.0,107551.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 18:00:00+00:00,HOLD,FLAT,0.0,0.0,107422.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 19:00:00+00:00,HOLD,FLAT,0.0,0.0,107191.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 20:00:00+00:00,HOLD,FLAT,0.0,0.0,107689.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 21:00:00+00:00,HOLD,FLAT,0.0,0.0,107534.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 22:00:00+00:00,HOLD,FLAT,0.0,0.0,107066.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 23:00:00+00:00,HOLD,FLAT,0.0,0.0,107051.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 00:00:00+00:00,HOLD,FLAT,0.0,0.0,107087.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 01:00:00+00:00,HOLD,FLAT,0.0,0.0,107327.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
