time,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,close_time,amount
2025-08-22 16:00:00+00:00,116319.4,116732.6,116046.5,116105.8,13488.063,1569666876.5693,239882,6354.263,739542058.9371,2025-08-22 16:59:59.999000+00:00,1569666876.5693
2025-08-22 17:00:00+00:00,116105.7,116985.0,116105.7,116972.9,10078.239,1175651835.3572,188795,5218.376,608684696.2796,2025-08-22 17:59:59.999000+00:00,1175651835.3572
2025-08-22 18:00:00+00:00,116972.8,117397.4,116690.5,116758.1,8121.571,950833548.0355,160826,4149.783,485940064.2732,2025-08-22 18:59:59.999000+00:00,950833548.0355
2025-08-22 19:00:00+00:00,116758.1,116875.6,116470.9,116625.5,3863.522,450733943.8165,89765,1960.782,228761500.2621,2025-08-22 19:59:59.999000+00:00,450733943.8165
2025-08-22 20:00:00+00:00,116625.4,117116.7,116533.4,117015.7,3582.658,418852693.9508,81337,2296.781,268536519.6969,2025-08-22 20:59:59.999000+00:00,418852693.9508
2025-08-22 21:00:00+00:00,117015.7,117140.6,116778.6,116978.4,2962.565,346470910.9256,68516,1558.682,182294373.2857,2025-08-22 21:59:59.999000+00:00,346470910.9256
2025-08-22 22:00:00+00:00,116978.4,117000.0,116510.0,116714.2,3779.288,440976451.3799,67856,1665.223,194273405.0693,2025-08-22 22:59:59.999000+00:00,440976451.3799
2025-08-22 23:00:00+00:00,116714.1,116901.0,116633.1,116897.5,1644.553,192027449.0792,47797,954.421,111447579.3908,2025-08-22 23:59:59.999000+00:00,192027449.0792
2025-08-23 00:00:00+00:00,116897.5,116988.0,116679.9,116826.1,2475.611,289264207.8617,67481,1098.341,128346381.417,2025-08-23 00:59:59.999000+00:00,289264207.8617
2025-08-23 01:00:00+00:00,116826.0,116832.9,116239.8,116400.0,4015.862,467746327.7698,92481,1679.117,195571999.4052,2025-08-23 01:59:59.999000+00:00,467746327.7698
2025-08-23 02:00:00+00:00,116399.9,116510.7,115434.8,115892.1,10138.385,1174924685.6573,179357,4824.976,559041570.0537,2025-08-23 02:59:59.999000+00:00,1174924685.6573
2025-08-23 03:00:00+00:00,115892.0,116002.5,115414.3,115522.5,5203.49,601843156.0834,97075,1977.843,228765332.6498,2025-08-23 03:59:59.999000+00:00,601843156.0834
2025-08-23 04:00:00+00:00,115522.6,115950.1,115504.6,115890.8,3431.215,397228690.0622,65550,2070.682,239714803.5515,2025-08-23 04:59:59.999000+00:00,397228690.0622
2025-08-23 05:00:00+00:00,115890.8,116015.3,115766.3,115920.0,2687.059,311469924.9785,56277,1402.242,162546077.1744,2025-08-23 05:59:59.999000+00:00,311469924.9785
2025-08-23 06:00:00+00:00,115919.9,115989.3,115655.7,115750.1,2389.528,276697897.9086,49600,970.371,112371426.9456,2025-08-23 06:59:59.999000+00:00,276697897.9086
2025-08-23 07:00:00+00:00,115750.2,115888.2,115634.1,115769.9,2096.731,242703935.7022,53636,1079.867,125004772.2029,2025-08-23 07:59:59.999000+00:00,242703935.7022
2025-08-23 08:00:00+00:00,115770.0,115840.4,115575.0,115713.7,2028.076,234693485.2737,48025,993.88,115019994.7063,2025-08-23 08:59:59.999000+00:00,234693485.2737
2025-08-23 09:00:00+00:00,115713.6,115757.5,115570.0,115740.5,2144.99,248037649.9,39707,1140.059,131835378.2389,2025-08-23 09:59:59.999000+00:00,248037649.9
2025-08-23 10:00:00+00:00,115740.5,115750.2,115540.1,115540.1,2088.77,241511356.1508,37144,799.533,92452965.976,2025-08-23 10:59:59.999000+00:00,241511356.1508
2025-08-23 11:00:00+00:00,115540.2,115588.0,115180.0,115266.7,3498.127,403668363.9641,60752,1319.415,152278026.6389,2025-08-23 11:59:59.999000+00:00,403668363.9641
2025-08-23 12:00:00+00:00,115266.8,115450.0,115138.5,115175.8,3750.092,432457876.7848,74682,2137.017,246446129.8813,2025-08-23 12:59:59.999000+00:00,432457876.7848
2025-08-23 13:00:00+00:00,115175.8,115175.9,114691.3,114817.2,9220.356,1059492681.9514,132114,4068.631,467473007.7651,2025-08-23 13:59:59.999000+00:00,1059492681.9514
2025-08-23 14:00:00+00:00,114817.3,115042.3,114557.5,114578.0,5877.808,674812946.6338,103357,2758.259,316746631.6097,2025-08-23 14:59:59.999000+00:00,674812946.6338
2025-08-23 15:00:00+00:00,114578.1,114905.9,114510.0,114776.5,3849.289,441611966.2337,83980,2346.926,269247700.6012,2025-08-23 15:59:59.999000+00:00,441611966.2337
2025-08-23 16:00:00+00:00,114776.4,115065.1,114648.7,114967.8,3291.794,378041396.7812,63328,1944.407,223316233.3357,2025-08-23 16:59:59.999000+00:00,378041396.7812
2025-08-23 17:00:00+00:00,114967.9,115136.0,114906.0,115049.9,2094.54,240936090.2369,48611,1156.659,133056759.9161,2025-08-23 17:59:59.999000+00:00,240936090.2369
2025-08-23 18:00:00+00:00,115050.0,115166.5,115004.0,115111.5,1468.782,169053185.6389,36012,797.088,91743379.0322,2025-08-23 18:59:59.999000+00:00,169053185.6389
2025-08-23 19:00:00+00:00,115111.4,115140.9,115005.2,115104.9,1103.197,126943060.3803,26946,551.823,63490515.0298,2025-08-23 19:59:59.999000+00:00,126943060.3803
2025-08-23 20:00:00+00:00,115104.9,115299.9,115070.7,115281.1,1537.726,177117918.4969,32933,894.331,103009877.7683,2025-08-23 20:59:59.999000+00:00,177117918.4969
2025-08-23 21:00:00+00:00,115281.1,115281.1,114957.7,114979.2,1505.858,173303212.0978,32843,459.311,52857457.6939,2025-08-23 21:59:59.999000+00:00,173303212.0978
2025-08-23 22:00:00+00:00,114979.3,115270.0,114979.2,115270.0,1049.244,120872534.6105,26647,501.279,57740901.9359,2025-08-23 22:59:59.999000+00:00,120872534.6105
2025-08-23 23:00:00+00:00,115270.0,115380.0,115200.0,115377.1,1472.885,169802730.4693,27785,891.93,102831501.5773,2025-08-23 23:59:59.999000+00:00,169802730.4693
2025-08-24 00:00:00+00:00,115377.1,115520.2,115262.4,115335.0,2607.348,300797732.4778,45749,1559.703,179939707.9884,2025-08-24 00:59:59.999000+00:00,300797732.4778
2025-08-24 01:00:00+00:00,115335.0,115548.0,115133.2,115431.7,2507.52,289278313.9913,55361,1167.21,134684191.0511,2025-08-24 01:59:59.999000+00:00,289278313.9913
2025-08-24 02:00:00+00:00,115431.7,115640.0,114957.2,114969.9,4029.486,464585890.6142,74840,1683.012,194104602.9471,2025-08-24 02:59:59.999000+00:00,464585890.6142
2025-08-24 03:00:00+00:00,114970.0,115133.5,114902.0,115006.5,2711.485,311846625.7116,66010,1503.676,172947356.1227,2025-08-24 03:59:59.999000+00:00,311846625.7116
2025-08-24 04:00:00+00:00,115006.5,115264.4,115006.5,115140.0,1892.253,217891166.951,44941,1113.677,128244928.4538,2025-08-24 04:59:59.999000+00:00,217891166.951
2025-08-24 05:00:00+00:00,115140.0,115186.3,114900.7,114970.9,1893.228,217793806.3801,41093,799.944,92031755.0087,2025-08-24 05:59:59.999000+00:00,217793806.3801
2025-08-24 06:00:00+00:00,114970.9,115038.4,114814.2,114835.3,2489.704,286088283.9198,47832,1203.144,138264308.3643,2025-08-24 06:59:59.999000+00:00,286088283.9198
2025-08-24 07:00:00+00:00,114835.2,115100.0,114827.5,114854.8,2015.534,231655086.102,39483,1030.21,118406480.6052,2025-08-24 07:59:59.999000+00:00,231655086.102
2025-08-24 08:00:00+00:00,114854.9,114952.6,114715.5,114811.4,2946.048,338208302.7493,61820,1409.521,161818319.6085,2025-08-24 08:59:59.999000+00:00,338208302.7493
2025-08-24 09:00:00+00:00,114811.4,115033.4,114638.9,114823.3,2150.328,246976442.5199,46452,1071.214,123056140.1254,2025-08-24 09:59:59.999000+00:00,246976442.5199
2025-08-24 10:00:00+00:00,114823.4,114928.6,114574.1,114755.6,3026.981,347294637.248,59988,1470.089,168677862.6832,2025-08-24 10:59:59.999000+00:00,347294637.248
2025-08-24 11:00:00+00:00,114755.5,114868.5,114599.9,114702.0,2008.611,230353223.7841,53740,977.279,112072264.6109,2025-08-24 11:59:59.999000+00:00,230353223.7841
2025-08-24 12:00:00+00:00,114701.9,114804.1,114560.5,114647.2,1670.771,191575082.1515,40382,666.343,76410782.1913,2025-08-24 12:59:59.999000+00:00,191575082.1515
2025-08-24 13:00:00+00:00,114647.2,114843.5,114526.2,114534.9,2791.252,320049868.6084,63376,1358.439,155764059.388,2025-08-24 13:59:59.999000+00:00,320049868.6084
2025-08-24 14:00:00+00:00,114535.0,114640.5,114324.9,114489.8,5204.054,595635898.3523,101811,2279.697,260946319.4447,2025-08-24 14:59:59.999000+00:00,595635898.3523
2025-08-24 15:00:00+00:00,114489.8,114845.0,114370.5,114372.6,4537.24,520078633.6653,89705,2281.35,261520415.9804,2025-08-24 15:59:59.999000+00:00,520078633.6653
2025-08-24 16:00:00+00:00,114372.7,114528.9,114222.0,114253.9,3654.65,417983180.1721,76476,1579.519,180682601.3105,2025-08-24 16:59:59.999000+00:00,417983180.1721
2025-08-24 17:00:00+00:00,114253.8,114571.1,114216.1,114403.4,3822.768,437308243.5466,91559,2014.185,230409111.1354,2025-08-24 17:59:59.999000+00:00,437308243.5466
2025-08-24 18:00:00+00:00,114403.4,114914.8,114283.0,114606.9,5393.657,618484809.7484,110842,3053.098,350081957.8589,2025-08-24 18:59:59.999000+00:00,618484809.7484
2025-08-24 19:00:00+00:00,114606.8,114780.7,110484.0,112556.4,46044.129,5181843122.7361,704229,19601.329,2205936781.2509,2025-08-24 19:59:59.999000+00:00,5181843122.7361
2025-08-24 20:00:00+00:00,112556.4,112968.0,111555.0,112740.0,14176.098,1593982939.6837,337592,7115.596,800126396.9002,2025-08-24 20:59:59.999000+00:00,1593982939.6837
2025-08-24 21:00:00+00:00,112739.9,113373.1,112324.1,112947.2,5320.445,600574456.1707,135523,2720.959,307147626.7123,2025-08-24 21:59:59.999000+00:00,600574456.1707
2025-08-24 22:00:00+00:00,112947.2,113456.0,112561.1,113400.6,6446.352,728449424.0393,148456,3102.89,350660803.3997,2025-08-24 22:59:59.999000+00:00,728449424.0393
2025-08-24 23:00:00+00:00,113400.6,113646.5,113312.7,113446.3,4048.06,459332800.026,101215,1927.777,218750133.9877,2025-08-24 23:59:59.999000+00:00,459332800.026
2025-08-25 00:00:00+00:00,113446.2,113472.7,112100.2,112598.8,10255.147,1156637181.8323,183056,4988.017,562607791.3944,2025-08-25 00:59:59.999000+00:00,1156637181.8323
2025-08-25 01:00:00+00:00,112598.8,113096.0,112560.1,113028.9,4113.684,464216159.2673,114697,2203.066,248611313.41,2025-08-25 01:59:59.999000+00:00,464216159.2673
2025-08-25 02:00:00+00:00,113028.9,113588.8,113023.3,113366.4,4070.601,461411133.6168,101714,2048.689,232212945.5391,2025-08-25 02:59:59.999000+00:00,461411133.6168
2025-08-25 03:00:00+00:00,113366.3,113621.3,112793.5,112867.7,3925.745,444512080.2579,92039,1442.083,163427289.1719,2025-08-25 03:59:59.999000+00:00,444512080.2579
2025-08-25 04:00:00+00:00,112867.8,113022.9,112566.0,112727.6,4599.788,518777804.0669,108082,2372.905,267617962.9275,2025-08-25 04:59:59.999000+00:00,518777804.0669
2025-08-25 05:00:00+00:00,112727.6,112827.1,112297.3,112297.3,3440.396,387104253.1058,88481,1589.297,178850948.0827,2025-08-25 05:59:59.999000+00:00,387104253.1058
2025-08-25 06:00:00+00:00,112297.3,112435.1,111722.0,111900.9,7859.818,880903794.6911,161020,3806.545,426680635.9976,2025-08-25 06:59:59.999000+00:00,880903794.6911
2025-08-25 07:00:00+00:00,111900.9,112123.6,111245.9,111469.7,10647.557,1188990491.4957,212358,4814.989,537764605.2678,2025-08-25 07:59:59.999000+00:00,1188990491.4957
2025-08-25 08:00:00+00:00,111469.7,111786.4,110893.6,111362.1,9709.704,1081523103.8124,192176,4460.065,496925371.1336,2025-08-25 08:59:59.999000+00:00,1081523103.8124
2025-08-25 09:00:00+00:00,111362.1,111789.9,111215.3,111747.6,5598.224,624144487.129,97632,2800.183,312176485.0513,2025-08-25 09:59:59.999000+00:00,624144487.129
2025-08-25 10:00:00+00:00,111747.6,111757.6,110903.2,110958.8,7318.296,814059361.0351,160008,3342.843,371844195.9997,2025-08-25 10:59:59.999000+00:00,814059361.0351
2025-08-25 11:00:00+00:00,110958.9,111249.9,110891.0,111183.7,4411.156,489960671.0193,109950,2429.576,269862989.0533,2025-08-25 11:59:59.999000+00:00,489960671.0193
2025-08-25 12:00:00+00:00,111183.7,111653.0,111037.0,111541.5,6244.63,695563227.9024,117068,3262.324,363355730.1912,2025-08-25 12:59:59.999000+00:00,695563227.9024
2025-08-25 13:00:00+00:00,111540.7,111714.0,110532.2,111449.8,14571.739,1619037028.1828,283329,6584.873,731699936.8691,2025-08-25 13:59:59.999000+00:00,1619037028.1828
2025-08-25 14:00:00+00:00,111449.7,112258.0,111268.5,112212.5,12719.467,1423439921.4372,253952,6309.569,706193965.7328,2025-08-25 14:59:59.999000+00:00,1423439921.4372
2025-08-25 15:00:00+00:00,112213.1,112533.2,111772.4,112142.2,8133.993,912898076.9141,182477,3846.367,431748048.4746,2025-08-25 15:59:59.999000+00:00,912898076.9141
2025-08-25 16:00:00+00:00,112142.2,112897.7,111948.8,112446.1,7519.916,846275165.6489,162798,3504.575,394488646.6936,2025-08-25 16:59:59.999000+00:00,846275165.6489
2025-08-25 17:00:00+00:00,112446.1,112764.6,112100.0,112387.4,6354.139,714398821.8641,149425,3167.715,356176962.8811,2025-08-25 17:59:59.999000+00:00,714398821.8641
2025-08-25 18:00:00+00:00,112387.4,112580.0,112194.5,112355.2,3212.288,360991364.7886,90742,1556.656,174936190.8823,2025-08-25 18:59:59.999000+00:00,360991364.7886
2025-08-25 19:00:00+00:00,112355.3,112391.3,110601.7,110650.4,13392.982,1492405497.8586,260905,5305.011,591171306.0215,2025-08-25 19:59:59.999000+00:00,1492405497.8586
2025-08-25 20:00:00+00:00,110650.4,111050.0,109321.0,109501.1,34769.038,3826781842.2344,594878,15460.545,1702317850.1109,2025-08-25 20:59:59.999000+00:00,3826781842.2344
2025-08-25 21:00:00+00:00,109501.1,110242.0,109219.8,109839.5,12475.28,1368909464.9174,242480,7135.655,783075409.4938,2025-08-25 21:59:59.999000+00:00,1368909464.9174
2025-08-25 22:00:00+00:00,109839.8,110543.0,109839.8,110096.9,5542.562,610987346.9686,114440,2741.693,302225251.9681,2025-08-25 22:59:59.999000+00:00,610987346.9686
2025-08-25 23:00:00+00:00,110096.8,110222.0,109730.0,110064.0,3953.635,434793754.2907,109196,2054.083,225901318.0942,2025-08-25 23:59:59.999000+00:00,434793754.2907
2025-08-26 00:00:00+00:00,110064.1,110064.1,108858.8,109049.6,16371.968,1791605739.9755,363388,7185.657,786514503.7433,2025-08-26 00:59:59.999000+00:00,1791605739.9755
2025-08-26 01:00:00+00:00,109049.5,109873.0,108559.7,109850.0,9878.116,1080039054.5309,233101,5056.308,553189546.6103,2025-08-26 01:59:59.999000+00:00,1080039054.5309
2025-08-26 02:00:00+00:00,109850.1,109965.0,109454.2,109668.8,3787.012,415574852.8491,112802,1903.583,208910528.3123,2025-08-26 02:59:59.999000+00:00,415574852.8491
2025-08-26 03:00:00+00:00,109668.7,109888.8,109382.0,109825.0,2702.249,296459197.3144,86167,1527.065,167530190.968,2025-08-26 03:59:59.999000+00:00,296459197.3144
2025-08-26 04:00:00+00:00,109825.1,110188.4,109825.1,110041.0,3639.405,400447157.2013,90471,1984.807,218381659.707,2025-08-26 04:59:59.999000+00:00,400447157.2013
2025-08-26 05:00:00+00:00,110041.1,110320.1,110026.9,110141.3,2568.338,283006029.0632,68808,1315.818,144994910.0012,2025-08-26 05:59:59.999000+00:00,283006029.0632
2025-08-26 06:00:00+00:00,110141.2,110287.5,109846.1,109949.4,3074.92,338300583.7677,92575,1376.423,151425448.6408,2025-08-26 06:59:59.999000+00:00,338300583.7677
2025-08-26 07:00:00+00:00,109949.3,110508.5,109711.0,110244.2,5289.209,582590884.0107,123383,2843.377,313265241.0372,2025-08-26 07:59:59.999000+00:00,582590884.0107
2025-08-26 08:00:00+00:00,110244.2,110405.6,109943.1,110047.5,3101.505,341632763.1922,89514,1505.965,165891970.3353,2025-08-26 08:59:59.999000+00:00,341632763.1922
2025-08-26 09:00:00+00:00,110047.6,110365.6,109976.9,110108.6,1997.398,220050920.7001,68860,962.31,106016996.551,2025-08-26 09:59:59.999000+00:00,220050920.7001
2025-08-26 10:00:00+00:00,110108.6,110366.8,110015.0,110169.0,2638.821,290901571.6887,69593,1186.816,130833037.4978,2025-08-26 10:59:59.999000+00:00,290901571.6887
2025-08-26 11:00:00+00:00,110169.0,110180.6,109529.5,109842.2,5695.383,625273704.4966,116749,2882.706,316475416.0062,2025-08-26 11:59:59.999000+00:00,625273704.4966
2025-08-26 12:00:00+00:00,109842.2,110817.5,109572.7,110172.5,12234.177,1348409611.1239,244835,6160.351,679031949.4546,2025-08-26 12:59:59.999000+00:00,1348409611.1239
2025-08-26 13:00:00+00:00,110172.4,110235.6,109350.0,110051.2,12191.511,1339011325.5612,309748,6134.59,673881949.2185,2025-08-26 13:59:59.999000+00:00,1339011325.5612
2025-08-26 14:00:00+00:00,110051.2,110515.1,109750.0,110323.9,7928.985,873771470.5512,258594,4013.388,442251939.9655,2025-08-26 14:59:59.999000+00:00,873771470.5512
2025-08-26 15:00:00+00:00,110323.9,110525.4,109499.9,109624.6,8559.83,941334181.9057,188101,4146.321,455968456.5063,2025-08-26 15:59:59.999000+00:00,941334181.9057
2025-08-26 16:00:00+00:00,109624.6,110129.7,109400.0,110129.6,4836.847,530501957.9581,135643,2426.52,266231513.1097,2025-08-26 16:59:59.999000+00:00,530501957.9581
2025-08-26 17:00:00+00:00,110129.6,110174.4,109548.0,109950.0,3707.733,407214116.7027,117022,1681.191,184626349.4211,2025-08-26 17:59:59.999000+00:00,407214116.7027
2025-08-26 18:00:00+00:00,109950.0,110939.2,109924.6,110650.0,6409.061,708256764.1004,135237,3003.609,331975667.1919,2025-08-26 18:59:59.999000+00:00,708256764.1004
2025-08-26 19:00:00+00:00,110650.0,111106.5,110447.1,111053.5,6571.972,728894102.4138,140744,3346.431,371227956.8875,2025-08-26 19:59:59.999000+00:00,728894102.4138
2025-08-26 20:00:00+00:00,111053.5,111311.0,110855.0,111258.6,4689.154,521320964.9023,95190,2502.144,278192863.4509,2025-08-26 20:59:59.999000+00:00,521320964.9023
2025-08-26 21:00:00+00:00,111258.5,111537.4,111052.5,111530.3,3074.919,342203624.6953,69789,1623.587,180713469.921,2025-08-26 21:59:59.999000+00:00,342203624.6953
2025-08-26 22:00:00+00:00,111530.3,111877.1,111501.6,111848.1,5696.817,636267832.054,116575,3056.712,341403551.0584,2025-08-26 22:59:59.999000+00:00,636267832.054
2025-08-26 23:00:00+00:00,111848.0,112330.0,111674.8,111709.9,8396.108,940375030.1325,138995,3586.506,401703808.6202,2025-08-26 23:59:59.999000+00:00,940375030.1325
2025-08-27 00:00:00+00:00,111710.0,111765.6,111281.3,111307.7,4875.293,543710997.1376,88497,1925.052,214728933.3932,2025-08-27 00:59:59.999000+00:00,543710997.1376
2025-08-27 01:00:00+00:00,111307.8,111432.3,111053.3,111249.5,2903.421,322952957.0416,76092,1518.831,168960219.9763,2025-08-27 01:59:59.999000+00:00,322952957.0416
2025-08-27 02:00:00+00:00,111249.6,111427.0,111057.5,111084.4,2898.464,322475932.4056,79171,1518.621,168977354.744,2025-08-27 02:59:59.999000+00:00,322475932.4056
2025-08-27 03:00:00+00:00,111084.5,111678.3,110867.1,111373.7,4698.057,522545014.6402,103183,2374.445,264184632.2848,2025-08-27 03:59:59.999000+00:00,522545014.6402
2025-08-27 04:00:00+00:00,111373.8,111700.4,111359.0,111521.3,2675.52,298386874.8751,84331,1526.941,170294961.8344,2025-08-27 04:59:59.999000+00:00,298386874.8751
2025-08-27 05:00:00+00:00,111521.3,111628.1,111275.0,111316.8,2553.71,284489400.8035,59044,891.26,99285388.4173,2025-08-27 05:59:59.999000+00:00,284489400.8035
2025-08-27 06:00:00+00:00,111316.8,111326.2,110969.6,110994.2,2478.129,275467616.4245,64370,1164.297,129436347.8515,2025-08-27 06:59:59.999000+00:00,275467616.4245
2025-08-27 07:00:00+00:00,110994.3,111096.4,110586.5,110688.0,4081.238,452152323.3112,92718,1849.026,204847269.7078,2025-08-27 07:59:59.999000+00:00,452152323.3112
2025-08-27 08:00:00+00:00,110688.0,110800.0,110306.9,110705.2,4512.588,498929365.0099,97813,2119.309,234366823.4887,2025-08-27 08:59:59.999000+00:00,498929365.0099
2025-08-27 09:00:00+00:00,110705.1,111076.9,110669.2,110763.9,3589.424,397895223.939,76202,2075.457,230070743.2696,2025-08-27 09:59:59.999000+00:00,397895223.939
2025-08-27 10:00:00+00:00,110763.9,111232.0,110763.9,110928.5,2554.555,283609393.9733,72693,1513.519,168043161.3017,2025-08-27 10:59:59.999000+00:00,283609393.9733
2025-08-27 11:00:00+00:00,110928.5,111328.9,110928.5,111270.8,2155.781,239701359.7469,53804,1140.82,126842585.0049,2025-08-27 11:59:59.999000+00:00,239701359.7469
2025-08-27 12:00:00+00:00,111270.7,111351.7,110958.2,111288.4,2726.53,303096482.8138,82047,1224.767,136166302.1475,2025-08-27 12:59:59.999000+00:00,303096482.8138
2025-08-27 13:00:00+00:00,111288.5,111845.2,110958.3,111434.3,8263.819,920891357.5571,199097,4451.318,496112989.7812,2025-08-27 13:59:59.999000+00:00,920891357.5571
2025-08-27 14:00:00+00:00,111434.4,112568.5,111211.1,111758.0,13591.516,1522558703.4708,276852,6928.405,776269667.8941,2025-08-27 14:59:59.999000+00:00,1522558703.4708
2025-08-27 15:00:00+00:00,111757.9,112037.2,111455.7,111965.1,4981.062,556760147.6123,141542,2579.358,288354061.5851,2025-08-27 15:59:59.999000+00:00,556760147.6123
2025-08-27 16:00:00+00:00,111965.0,112198.8,111489.8,112062.0,4689.676,524594748.4961,119032,2320.292,259589234.0448,2025-08-27 16:59:59.999000+00:00,524594748.4961
2025-08-27 17:00:00+00:00,112062.0,112400.0,111837.2,112286.2,3643.528,408780693.5608,93917,1820.512,204255014.4432,2025-08-27 17:59:59.999000+00:00,408780693.5608
2025-08-27 18:00:00+00:00,112286.3,112550.0,111863.0,111890.3,4383.631,492191794.8753,96449,2100.462,235865521.8592,2025-08-27 18:59:59.999000+00:00,492191794.8753
2025-08-27 19:00:00+00:00,111890.4,112174.0,111502.0,112032.8,5457.712,610583942.1495,123886,2967.041,331952604.7294,2025-08-27 19:59:59.999000+00:00,610583942.1495
2025-08-27 20:00:00+00:00,112032.9,112368.6,110854.4,112363.1,15454.782,1727141812.8027,276938,7574.135,846686795.7961,2025-08-27 20:59:59.999000+00:00,1727141812.8027
2025-08-27 21:00:00+00:00,112363.2,112401.5,111322.7,111480.7,4561.708,510033560.6039,89126,2308.853,258148590.5282,2025-08-27 21:59:59.999000+00:00,510033560.6039
2025-08-27 22:00:00+00:00,111480.7,111551.7,111003.3,111355.1,3655.831,406764240.9617,95150,1863.346,207332926.1674,2025-08-27 22:59:59.999000+00:00,406764240.9617
2025-08-27 23:00:00+00:00,111355.1,111491.2,111039.9,111194.9,2819.147,313523704.437,71145,1253.619,139421093.1241,2025-08-27 23:59:59.999000+00:00,313523704.437
2025-08-28 00:00:00+00:00,111194.9,111493.0,110811.0,111287.0,5038.38,559988749.2183,120797,2319.721,257858547.6023,2025-08-28 00:59:59.999000+00:00,559988749.2183
2025-08-28 01:00:00+00:00,111286.9,111674.5,111282.7,111600.1,2555.111,284884091.2958,72184,1428.807,159310209.5067,2025-08-28 01:59:59.999000+00:00,284884091.2958
2025-08-28 02:00:00+00:00,111600.1,111719.8,111389.9,111442.4,1615.089,180144902.3394,62777,732.777,81739985.283,2025-08-28 02:59:59.999000+00:00,180144902.3394
2025-08-28 03:00:00+00:00,111442.3,111993.0,111352.3,111954.1,2459.328,274935882.0464,64921,1220.022,136409313.6056,2025-08-28 03:59:59.999000+00:00,274935882.0464
2025-08-28 04:00:00+00:00,111954.0,113049.0,111892.4,112931.2,8843.823,995849823.3966,149245,5212.671,586859363.3201,2025-08-28 04:59:59.999000+00:00,995849823.3966
2025-08-28 05:00:00+00:00,112931.1,113144.7,112659.3,112807.9,5278.688,595867450.9211,115645,2308.718,260623677.6617,2025-08-28 05:59:59.999000+00:00,595867450.9211
2025-08-28 06:00:00+00:00,112807.8,113240.3,112664.3,113160.3,4788.236,540929129.2304,96237,2664.915,301099499.3699,2025-08-28 06:59:59.999000+00:00,540929129.2304
2025-08-28 07:00:00+00:00,113160.2,113318.2,112958.7,113079.2,4176.6,472610216.5055,90721,1848.619,209182643.3352,2025-08-28 07:59:59.999000+00:00,472610216.5055
2025-08-28 08:00:00+00:00,113079.3,113301.6,112959.3,113072.0,3720.444,420856481.1608,82658,1641.24,185663008.1784,2025-08-28 08:59:59.999000+00:00,420856481.1608
2025-08-28 09:00:00+00:00,113071.9,113088.0,112806.9,112819.9,2650.895,299352424.4514,56249,1119.147,126373353.7686,2025-08-28 09:59:59.999000+00:00,299352424.4514
2025-08-28 10:00:00+00:00,112819.9,113075.6,112780.3,113075.5,2460.203,277836930.6182,56233,1228.214,138700409.3274,2025-08-28 10:59:59.999000+00:00,277836930.6182
2025-08-28 11:00:00+00:00,113075.6,113107.8,112800.0,112876.5,1678.404,189557943.8122,44865,724.548,81830080.1763,2025-08-28 11:59:59.999000+00:00,189557943.8122
2025-08-28 12:00:00+00:00,112876.5,113285.8,112728.9,113187.6,4213.878,476218628.5282,93051,2119.27,239534148.1636,2025-08-28 12:59:59.999000+00:00,476218628.5282
2025-08-28 13:00:00+00:00,113187.7,113429.0,112525.0,112787.1,9104.771,1028092493.7858,217957,4260.576,481183707.5428,2025-08-28 13:59:59.999000+00:00,1028092493.7858
2025-08-28 14:00:00+00:00,112787.2,113270.4,112468.5,113115.5,6726.131,759259794.1269,180928,3322.848,375119476.0708,2025-08-28 14:59:59.999000+00:00,759259794.1269
2025-08-28 15:00:00+00:00,113115.6,113218.2,112344.4,112633.1,6194.729,697803502.4566,148365,3229.753,363831930.4551,2025-08-28 15:59:59.999000+00:00,697803502.4566
2025-08-28 16:00:00+00:00,112633.1,113153.1,112274.4,112283.2,5293.409,597013781.14,114323,2474.944,279217556.4553,2025-08-28 16:59:59.999000+00:00,597013781.14
2025-08-28 17:00:00+00:00,112283.2,112578.1,112160.0,112338.8,4331.444,486626492.1238,103131,2187.143,245743380.4745,2025-08-28 17:59:59.999000+00:00,486626492.1238
2025-08-28 18:00:00+00:00,112338.7,112662.3,112176.2,112318.2,2763.228,310553650.3671,75481,1307.389,146949726.3675,2025-08-28 18:59:59.999000+00:00,310553650.3671
2025-08-28 19:00:00+00:00,112318.3,112530.4,111853.6,111864.7,4756.868,533284978.3032,93750,1693.442,189907706.4275,2025-08-28 19:59:59.999000+00:00,533284978.3032
2025-08-28 20:00:00+00:00,111864.8,112075.0,111829.4,111850.0,2851.62,319156613.3882,61100,1777.996,199000651.5125,2025-08-28 20:59:59.999000+00:00,319156613.3882
2025-08-28 21:00:00+00:00,111850.0,112092.3,111848.0,111965.1,1698.54,190130206.2331,38984,1061.896,118867395.4436,2025-08-28 21:59:59.999000+00:00,190130206.2331
2025-08-28 22:00:00+00:00,111965.0,112461.5,111965.0,112292.0,2537.115,284874374.4863,58332,1355.306,152149175.1717,2025-08-28 22:59:59.999000+00:00,284874374.4863
2025-08-28 23:00:00+00:00,112292.0,112519.1,112247.4,112507.3,1893.343,212793281.8721,54892,1003.515,112788382.3927,2025-08-28 23:59:59.999000+00:00,212793281.8721
2025-08-29 00:00:00+00:00,112507.3,112585.7,112072.7,112160.8,3105.224,348806379.4114,87595,1380.137,155041912.8824,2025-08-29 00:59:59.999000+00:00,348806379.4114
