bar_idx,time,close,high,low,atr,leg_id,leg_type,is_leg_confirmed,leg_progress_ratio,sub_phase,align_direction,chop_hard,trend_signal_reason_codes,segment_reason_codes,label_leg_progress_ratio,eligible_participate_long,eligible_participate_short,ideal_participate_long,ideal_participate_short,forward_leg_roi_12,forward_leg_roi_24,forward_leg_roi_48
129,2025-06-30 12:00:00+00:00,107526.9,107781.0,107502.2,329.84676350194457,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
130,2025-06-30 13:00:00+00:00,107481.9,107821.8,107431.4,334.17199468037774,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
131,2025-06-30 14:00:00+00:00,106764.5,107600.0,106698.6,374.68828077463604,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
132,2025-06-30 15:00:00+00:00,107525.6,107749.9,106686.4,423.88911786216204,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
133,2025-06-30 16:00:00+00:00,107551.7,107775.0,107228.5,432.64703801486473,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
134,2025-06-30 17:00:00+00:00,107422.8,107760.7,107364.0,430.07939244237417,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
135,2025-06-30 18:00:00+00:00,107191.0,107571.0,107057.9,436.0094358393479,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
136,2025-06-30 19:00:00+00:00,107689.6,107748.7,107156.3,447.1801904222512,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
137,2025-06-30 20:00:00+00:00,107534.3,107714.9,107426.0,435.8744625349471,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
138,2025-06-30 21:00:00+00:00,107066.1,107545.2,106863.8,453.41200092530767,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
139,2025-06-30 22:00:00+00:00,107051.1,107260.0,106952.6,442.98257228778533,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
140,2025-06-30 23:00:00+00:00,107087.4,107181.3,107009.4,423.619531410087,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
141,2025-07-01 00:00:00+00:00,107327.8,107408.2,106972.9,424.453850595081,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
142,2025-07-01 01:00:00+00:00,107171.8,107499.9,107119.2,421.32857555257505,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
143,2025-07-01 02:00:00+00:00,107050.1,107365.8,107038.4,414.61939158453464,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
144,2025-07-01 03:00:00+00:00,107149.4,107176.1,107022.0,396.01086361421113,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
145,2025-07-01 04:00:00+00:00,106836.3,107164.5,106809.3,393.09580192748155,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
146,2025-07-01 05:00:00+00:00,106891.1,106920.6,106691.0,381.41753036123333,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
147,2025-07-01 06:00:00+00:00,106844.7,106891.1,106688.0,368.68056390685996,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
148,2025-07-01 07:00:00+00:00,107134.9,107146.3,106557.4,384.41052362779914,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
149,2025-07-01 08:00:00+00:00,106666.0,107139.1,106631.2,393.2312005115284,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
150,2025-07-01 09:00:00+00:00,106502.5,106749.9,106444.0,386.9932576178474,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
151,2025-07-01 10:00:00+00:00,106438.5,106588.4,106222.0,385.52231064514365,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
152,2025-07-01 11:00:00+00:00,106556.8,106584.2,106261.0,381.0707170276332,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
153,2025-07-01 12:00:00+00:00,106367.3,106656.5,106308.0,378.7442372399451,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
154,2025-07-01 13:00:00+00:00,106766.0,106831.4,106233.5,394.39822029423436,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
155,2025-07-01 14:00:00+00:00,105862.6,107140.7,105643.5,473.16977598750316,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
156,2025-07-01 15:00:00+00:00,105908.3,106162.0,105578.0,481.08622055982437,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
157,2025-07-01 16:00:00+00:00,106041.1,106233.0,105780.9,479.01577623412305,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
158,2025-07-01 17:00:00+00:00,106200.2,106248.6,105850.0,473.2717922174004,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
159,2025-07-01 18:00:00+00:00,105692.4,106220.0,105628.6,481.70952134472856,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
160,2025-07-01 19:00:00+00:00,105340.1,105757.3,105333.0,477.6088412486767,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
161,2025-07-01 20:00:00+00:00,105860.1,105946.3,105182.6,498.0439240166282,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
162,2025-07-01 21:00:00+00:00,105732.7,106066.1,105686.1,489.61221515829766,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
163,2025-07-01 22:00:00+00:00,105575.0,105866.6,105550.5,477.2184855041339,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
164,2025-07-01 23:00:00+00:00,105637.9,105658.8,105304.5,468.43859368241027,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
165,2025-07-02 00:00:00+00:00,105336.2,105738.0,105321.0,464.76440841938097,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
166,2025-07-02 01:00:00+00:00,105668.1,105751.0,105010.0,484.4955221037109,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
167,2025-07-02 02:00:00+00:00,105865.9,105874.9,105478.4,478.21012766773157,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
168,2025-07-02 03:00:00+00:00,106140.0,106165.1,105812.9,469.20940426289445,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
169,2025-07-02 04:00:00+00:00,106344.0,106344.0,106074.2,454.9658753869736,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
170,2025-07-02 05:00:00+00:00,106584.3,106623.3,106245.4,449.4611700021904,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
171,2025-07-02 06:00:00+00:00,106964.4,106965.0,106580.2,444.84251500203413,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
172,2025-07-02 07:00:00+00:00,107026.0,107144.4,106778.9,439.17519250188883,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
173,2025-07-02 08:00:00+00:00,107691.6,107717.0,107026.1,457.1626787517539,-1,NONE,0,0.0,NONE,NONE,0,,,1.0,0,0,0,0,0.0,0.0,0.0
174,2025-07-02 09:00:00+00:00,107591.4,107755.3,107446.4,446.57248741234355,1,RANGE_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
175,2025-07-02 10:00:00+00:00,107784.8,107799.9,107562.8,431.61016688288987,1,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.06666666666666667,0,0,0,0,0.0,0.0,0.0
176,2025-07-02 11:00:00+00:00,107439.6,107784.9,107288.0,436.2737263912545,1,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.13333333333333333,0,0,0,0,0.0,0.0,0.0
177,2025-07-02 12:00:00+00:00,107333.1,107449.9,107132.3,427.79703164902145,1,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.2,0,0,0,0,0.0,0.0,0.0
178,2025-07-02 13:00:00+00:00,107724.0,107950.0,107227.3,448.8615293883768,1,RANGE_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.26666666666666666,0,0,0,0,0.0,0.0,0.0
179,2025-07-02 14:00:00+00:00,108096.5,108127.1,107590.0,455.16427728920746,1,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.3333333333333333,0,0,0,0,0.0,0.0,0.0
180,2025-07-02 15:00:00+00:00,108695.3,108754.6,108061.9,472.1311146256935,1,TRANSITION_LEG,0,0.0,PULLBACK,NONE,0,,LEG_START,0.4,0,0,0,0,0.0,0.0,0.0
181,2025-07-02 16:00:00+00:00,109366.9,109620.0,108603.9,510.98603500957296,1,FAST_UP_LEG,0,0.0,IMPULSE,UP,0,,LEG_START,0.4666666666666667,0,0,0,0,-0.0057457969458766245,-0.0011914025175806242,-0.01621788676464266
182,2025-07-02 17:00:00+00:00,109082.7,109690.4,108779.7,539.537032508889,1,FAST_UP_LEG,0,0.0,IMPULSE,UP,0,,LEG_START,0.5333333333333333,0,0,0,0,0.0019040599471776651,0.0038695411829740723,-0.011537118168142154
183,2025-07-02 18:00:00+00:00,109487.9,109488.0,108940.7,540.0915301868257,1,FAST_UP_LEG,0,0.0,IMPULSE,UP,0,,LEG_START,0.6,0,0,0,0,-0.0006210731962162029,0.0013691010604825623,-0.018613015684838183
184,2025-07-02 19:00:00+00:00,109621.9,109645.4,109214.2,532.3135637449094,1,FAST_UP_LEG,0,0.0,IMPULSE,UP,0,,LEG_START,0.6666666666666666,0,0,0,0,-0.0035294042522524623,0.0011129163059571125,-0.01999874112745709
185,2025-07-02 20:00:00+00:00,109092.6,109621.9,109082.7,532.8054520488442,1,FAST_UP_LEG,1,0.0,IMPULSE,UP,0,,LEG_START,0.7333333333333333,0,0,0,0,0.002132133618595498,0.007426718219200909,-0.013355626321125354
186,2025-07-02 21:00:00+00:00,109402.4,109500.0,109088.5,524.1407769024983,1,FAST_UP_LEG,1,0.0,IMPULSE,UP,0,,LEG_START,0.8,0,0,0,0,0.004499901281873185,0.0031306443003078547,-0.014102981287430571
187,2025-07-02 22:00:00+00:00,109095.6,109470.1,109054.3,516.4021499808914,1,FAST_UP_LEG,1,0.0,IMPULSE,UP,0,,LEG_START,0.8666666666666667,0,0,0,0,0.006408141116598573,0.005136779118497851,-0.00822856283846472
188,2025-07-02 23:00:00+00:00,108800.0,109133.4,108682.5,511.72342498225595,1,FAST_UP_LEG,0,0.0,IMPULSE,UP,0,,LEG_START,0.9333333333333333,0,0,0,0,0.006902573529411765,0.006849264705882326,-0.007946691176470642
189,2025-07-03 00:00:00+00:00,108884.9,109075.1,108671.0,504.03603748352384,1,FAST_UP_LEG,0,0.0,IMPULSE,UP,0,,LEG_START,1.0,0,0,0,0,0.002158242327448526,0.004937323724409958,-0.006903620244864046
190,2025-07-03 01:00:00+00:00,108935.1,109074.5,108760.1,490.49060623470035,2,RANGE_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
191,2025-07-03 02:00:00+00:00,108676.6,108935.2,108480.6,487.92699150364973,2,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.125,0,0,0,0,0.0,0.0,0.0
192,2025-07-03 03:00:00+00:00,108594.8,108777.0,108575.0,467.50363496767477,2,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.25,0,0,0,0,0.0,0.0,0.0
193,2025-07-03 04:00:00+00:00,108738.5,108948.0,108509.1,465.460518184269,2,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.375,0,0,0,0,0.0,0.0,0.0
194,2025-07-03 05:00:00+00:00,109290.4,109315.9,108738.5,473.4561954568208,2,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.5,0,0,0,0,0.0,0.0,0.0
195,2025-07-03 06:00:00+00:00,109419.9,109516.3,109200.0,462.23075292419094,2,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.625,0,0,0,0,0.0,0.0,0.0
196,2025-07-03 07:00:00+00:00,109235.0,109420.0,109092.4,452.61427057246345,2,RANGE_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.75,0,0,0,0,0.0,0.0,0.0
197,2025-07-03 08:00:00+00:00,109325.2,109530.2,109234.9,441.3775369601448,2,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.875,0,0,0,0,0.0,0.0,0.0
198,2025-07-03 09:00:00+00:00,109894.7,110265.1,109325.1,476.99342717727734,2,TRANSITION_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,1.0,0,0,0,0,0.0,0.0,0.0
199,2025-07-03 10:00:00+00:00,109794.7,109965.6,109558.2,472.0224680931868,3,RANGE_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
200,2025-07-03 11:00:00+00:00,109551.0,109799.8,109538.4,456.9780060865312,3,TRANSITION_LEG,0,0.2,IMPULSE,NONE,0,,LEG_START,0.1,0,0,0,0,0.0,0.0,0.0
201,2025-07-03 12:00:00+00:00,109119.9,109920.0,108706.0,511.051005651779,3,TRANSITION_LEG,0,0.3,IMPULSE,NONE,0,,LEG_START,0.2,0,0,0,0,0.0,0.0,0.0
202,2025-07-03 13:00:00+00:00,110220.3,110484.0,109071.9,575.4116481052238,3,TRANSITION_LEG,0,0.4,IMPULSE,NONE,0,,LEG_START,0.3,0,0,0,0,0.0,0.0,0.0
203,2025-07-03 14:00:00+00:00,109670.0,110450.0,109501.1,602.0893875262789,3,RANGE_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.4,0,0,0,0,0.0,0.0,0.0
204,2025-07-03 15:00:00+00:00,109089.8,109792.9,109043.9,612.5830027029732,3,TRANSITION_LEG,0,0.6,EXHAUSTION,NONE,0,,LEG_START,0.5,0,0,0,0,0.0,0.0,0.0
205,2025-07-03 16:00:00+00:00,109236.6,109639.9,108966.0,616.962788224189,3,TRANSITION_LEG,0,0.7,IMPULSE,NONE,0,,LEG_START,0.6,0,0,0,0,0.0,0.0,0.0
206,2025-07-03 17:00:00+00:00,109504.8,109614.7,109220.0,601.0868747796039,3,RANGE_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.7,0,0,0,0,0.0,0.0,0.0
207,2025-07-03 18:00:00+00:00,109637.8,109688.8,109268.1,588.2020980096321,3,RANGE_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,0.8,0,0,0,0,0.0,0.0,0.0
208,2025-07-03 19:00:00+00:00,109743.9,109865.9,109581.5,566.5019481518009,3,RANGE_LEG,0,0.0,EXHAUSTION,NONE,0,,LEG_START,0.9,0,0,0,0,0.0,0.0,0.0
209,2025-07-03 20:00:00+00:00,109902.8,109909.9,109711.2,540.2303804266721,3,RANGE_LEG,0,0.0,IMPULSE,NONE,0,,LEG_START,1.0,0,0,0,0,0.0,0.0,0.0
210,2025-07-03 21:00:00+00:00,109744.9,109963.1,109631.3,525.3424961104814,4,RANGE_LEG,0,0.08333333333333333,IMPULSE,NONE,0,,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
211,2025-07-03 22:00:00+00:00,109656.0,109828.8,109597.6,504.3323178168754,4,TRANSITION_LEG,0,0.2,IMPULSE,NONE,0,,LEG_START,0.034482758620689655,0,0,0,0,0.0,0.0,0.0
212,2025-07-03 23:00:00+00:00,109545.2,109777.7,109488.8,488.9442951156696,4,TRANSITION_LEG,0,0.3,IMPULSE,NONE,0,,LEG_START,0.06896551724137931,0,0,0,0,0.0,0.0,0.0
213,2025-07-04 00:00:00+00:00,109422.5,109665.6,109318.4,478.8197026074083,4,TRANSITION_LEG,0,0.4,PULLBACK,NONE,0,,LEG_START,0.10344827586206896,0,0,0,0,0.0,0.0,0.0
214,2025-07-04 01:00:00+00:00,109455.0,109732.3,109393.4,468.82543813545124,4,TRANSITION_LEG,0,0.5,IMPULSE,NONE,0,,LEG_START,0.13793103448275862,0,0,0,0,0.0,0.0,0.0
215,2025-07-04 02:00:00+00:00,109138.0,109455.1,109050.0,464.2736211257766,4,TRANSITION_LEG,0,0.6,IMPULSE,NONE,0,,LEG_START,0.1724137931034483,0,0,0,0,0.0,0.0,0.0
216,2025-07-04 03:00:00+00:00,109195.6,109340.1,109069.0,450.4755053310787,4,TRANSITION_LEG,0,0.7,IMPULSE,NONE,0,,LEG_START,0.20689655172413793,0,0,0,0,0.0,0.0,0.0
217,2025-07-04 04:00:00+00:00,108938.2,109283.2,108904.6,445.34154066457245,4,TRANSITION_LEG,0,0.8,IMPULSE,NONE,0,,LEG_START,0.2413793103448276,0,0,0,0,0.0,0.0,0.0
218,2025-07-04 05:00:00+00:00,108958.5,109170.4,108866.0,435.27428775995975,4,TRANSITION_LEG,0,0.9,IMPULSE,NONE,0,,LEG_START,0.27586206896551724,0,0,0,0,0.0,0.0,0.0
219,2025-07-04 06:00:00+00:00,108982.6,108985.7,108749.1,421.0832672056763,4,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,,LEG_START,0.3103448275862069,0,0,0,0,0.0,0.0,0.0
220,2025-07-04 07:00:00+00:00,108661.0,109105.6,108661.0,422.7630338338427,4,TRANSITION_LEG,0,1.0,IMPULSE,NONE,0,,LEG_START,0.3448275862068966,0,0,0,0,0.0,0.0,0.0
221,2025-07-04 08:00:00+00:00,108710.0,108845.3,108456.4,420.34424570285455,4,SLOW_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.3793103448275862,0,0,0,0,0.009883175420844395,0.006766626805261759,0.006961641063379661
222,2025-07-04 09:00:00+00:00,108946.7,109022.7,108710.0,412.6553710097933,4,SLOW_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.41379310344827586,0,0,0,0,0.009979191659774891,0.008381162531770042,0.010597842798359118
223,2025-07-04 10:00:00+00:00,108849.1,109018.6,108808.0,398.2228445090942,4,SLOW_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.4482758620689655,0,0,0,0,0.005982594252042613,0.007463543566276696,0.008388677536148722
224,2025-07-04 11:00:00+00:00,108842.3,109071.1,108800.0,389.14264132987364,4,SLOW_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.4827586206896552,0,0,0,0,0.008332238477136267,0.007195731806475948,0.007579773672551939
225,2025-07-04 12:00:00+00:00,108684.7,108929.3,108561.1,387.6467383777396,4,SLOW_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.5172413793103449,0,0,0,0,0.0050743112876053395,0.005323656411619955,0.004523175755189013
226,2025-07-04 13:00:00+00:00,107918.7,108810.7,107911.0,424.221971350758,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.5517241379310345,0,0,0,0,-0.0001955175516384632,-0.00147147806635924,-0.007362023449133468
227,2025-07-04 14:00:00+00:00,107762.5,108066.0,107436.0,438.920401968561,4,FAST_DOWN_LEG,1,0.0,PULLBACK,DOWN,0,,LEG_START,0.5862068965517241,0,0,0,0,-0.002376522445192027,-0.003595870548660248,-0.010352395313768758
228,2025-07-04 15:00:00+00:00,107534.7,107900.0,107526.8,434.22608754223506,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.6206896551724138,0,0,0,0,-0.005196462165235993,-0.0044450767984659835,-0.012294636057012349
229,2025-07-04 16:00:00+00:00,107593.2,107705.1,107291.2,432.77422414636175,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.6551724137931034,0,0,0,0,-0.004504002111657668,-0.00433205815980941,-0.011130814958566208
230,2025-07-04 17:00:00+00:00,107824.2,107868.6,107581.7,422.3546367073365,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.6896551724137931,0,0,0,0,-0.002395566115955443,-0.002045922900425005,-0.009653677003863778
231,2025-07-04 18:00:00+00:00,107450.0,107831.2,107450.0,419.41501979966944,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.7241379310344828,0,0,0,0,-0.0072405770125639835,-0.004580735225686338,-0.00906468124709167
232,2025-07-04 19:00:00+00:00,107429.6,107607.5,107200.0,418.5639469568359,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.7586206896551724,0,0,0,0,-0.005317901211584036,-0.006166829253762464,-0.00990602217638339
233,2025-07-04 20:00:00+00:00,107635.6,107760.0,107385.9,415.38795074563376,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.7931034482758621,0,0,0,0,-0.0031476574664886744,-0.0037255331879043735,-0.009016533563244875
234,2025-07-04 21:00:00+00:00,107859.5,107897.7,107635.5,404.4459542638026,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.8275862068965517,0,0,0,0,-0.0016141369095907716,-0.0015696345709001332,-0.012074040765996531
235,2025-07-04 22:00:00+00:00,108197.9,108229.0,107830.7,404.0069575306741,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.8620689655172413,0,0,0,0,0.0014898625574063554,0.0006155387489035487,-0.009121249118513471
236,2025-07-04 23:00:00+00:00,107935.4,108197.9,107884.5,397.5350319927684,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.896551724137931,0,0,0,0,-0.001146055881573716,-0.002019726614252599,-0.011214115109593413
237,2025-07-05 00:00:00+00:00,108133.2,108178.5,107883.1,390.2396725647131,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,0.9310344827586207,0,0,0,0,0.0002506168318332508,-0.00023951940754558945,-0.005968564696134108
238,2025-07-05 01:00:00+00:00,107939.8,108133.2,107831.1,383.94398166723295,4,FAST_DOWN_LEG,1,0.0,PULLBACK,DOWN,0,,LEG_START,0.9655172413793104,0,0,0,0,-0.0012757110908117033,-0.0019974096672403623,-0.009507151208358705
239,2025-07-05 02:00:00+00:00,108018.6,108045.5,107688.3,382.0336972624304,4,FAST_DOWN_LEG,1,0.0,IMPULSE,DOWN,0,,LEG_START,1.0,0,0,0,0,-0.001216457165710296,0.00017126680034734758,-0.011937758867454308
240,2025-07-05 03:00:00+00:00,108093.5,108218.0,108018.5,368.9955760293997,5,RANGE_LEG,0,0.08333333333333333,IMPULSE,NONE,0,,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
241,2025-07-05 04:00:00+00:00,108077.8,108368.1,107976.2,370.63160631301463,5,TRANSITION_LEG,0,0.2,IMPULSE,NONE,0,,LEG_START,0.125,0,0,0,0,0.0,0.0,0.0
242,2025-07-05 05:00:00+00:00,108082.5,108125.0,107954.5,356.33649157637075,5,TRANSITION_LEG,0,0.3,PULLBACK,NONE,0,,LEG_START,0.25,0,0,0,0,0.0,0.0,0.0
243,2025-07-05 06:00:00+00:00,108228.0,108250.0,108010.7,347.97674217805877,5,TRANSITION_LEG,0,0.4,IMPULSE,NONE,0,,LEG_START,0.375,0,0,0,0,0.0,0.0,0.0
244,2025-07-05 07:00:00+00:00,108000.9,108228.1,107946.1,343.26411773676887,5,RANGE_LEG,0,0.4166666666666667,IMPULSE,NONE,0,,LEG_START,0.5,0,0,0,0,0.0,0.0,0.0
245,2025-07-05 08:00:00+00:00,107974.4,108074.0,107874.5,332.99525218414254,5,TRANSITION_LEG,0,0.6,IMPULSE,NONE,0,,LEG_START,0.625,0,0,0,0,0.0,0.0,0.0
246,2025-07-05 09:00:00+00:00,108033.6,108087.8,107828.1,327.75987702813217,5,RANGE_LEG,0,0.5833333333333334,IMPULSE,NONE,0,,LEG_START,0.75,0,0,0,0,0.0,0.0,0.0
247,2025-07-05 10:00:00+00:00,108036.7,108170.1,108009.0,315.8556000975517,5,RANGE_LEG,0,0.6666666666666666,IMPULSE,NONE,0,,LEG_START,0.875,0,0,0,0,0.0,0.0,0.0
248,2025-07-05 11:00:00+00:00,108059.1,108175.0,108036.6,303.1802000905833,5,RANGE_LEG,0,0.75,IMPULSE,NONE,0,,LEG_START,1.0,0,0,0,0,0.0,0.0,0.0
249,2025-07-05 12:00:00+00:00,108106.1,108110.8,107908.8,295.95304294125594,6,RANGE_LEG,0,0.09090909090909091,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST,LEG_START,0.0,0,0,0,0,0.0,0.0,0.0
250,2025-07-05 13:00:00+00:00,108077.5,108194.4,108055.9,284.70639701688054,6,TRANSITION_LEG,0,0.2,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST,LEG_START,0.09090909090909091,0,0,0,0,0.0,0.0,0.0
251,2025-07-05 14:00:00+00:00,108150.0,108180.0,108043.1,274.1487972299601,6,TRANSITION_LEG,0,0.3,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST,LEG_START,0.18181818181818182,0,0,0,0,0.0,0.0,0.0
252,2025-07-05 15:00:00+00:00,108012.7,108150.0,107992.1,265.845311713534,6,TRANSITION_LEG,0,0.4,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST,LEG_START,0.2727272727272727,0,0,0,0,0.0,0.0,0.0
253,2025-07-05 16:00:00+00:00,108059.3,108070.0,107809.2,265.48493230542465,6,RANGE_LEG,0,0.45454545454545453,PULLBACK,NONE,0,CLOSE_LT_EMA_FAST,LEG_START,0.36363636363636365,0,0,0,0,0.0,0.0,0.0
254,2025-07-05 17:00:00+00:00,108044.8,108130.7,107884.3,264.12172285503675,6,RANGE_LEG,0,0.5454545454545454,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST,LEG_START,0.45454545454545453,0,0,0,0,0.0,0.0,0.0
255,2025-07-05 18:00:00+00:00,107942.2,108056.3,107911.2,255.62017122253454,6,TRANSITION_LEG,0,0.7,IMPULSE,NONE,0,CLOSE_LT_EMA_FAST,LEG_START,0.5454545454545454,0,0,0,0,0.0,0.0,0.0
256,2025-07-05 19:00:00+00:00,108092.1,108124.9,107900.0,253.42587327806737,6,RANGE_LEG,0,0.7272727272727273,IMPULSE,NONE,0,CLOSE_GT_EMA_FAST,LEG_START,0.6363636363636364,0,0,0,0,0.0,0.0,0.0
